text,label
"apparently, Eastport may be hiding details about cybersecurity drills. Source: several posts.",1
"[Nov 18, 2025] Sources suggest City Health Council in Silverhaven quietly altered school schedule changes; in response to questions. The change was mentioned in a published dataset.",1
"Sep 27, 2025 — Election Integrity Commission in Pineford clarified transport delays. a two-week timeline adjustment and a revised staffing plan.",0
Some posts suggest City Health Council manipulated local policy updates in Pineford. The claim cites a circulating document.,1
"Institute of Materials Research in Lakehurst issued an audited report about power grid maintenance on Aug 14, 2025. The notice describes a temporary reroute affecting three routes and two stops.",0
"[Sep 27, 2025] Civic Data Office in Arbor City released a technical note on water quality reporting; in a follow-up. It notes a two-week timeline adjustment and a revised staffing plan.",0
"Nov 18, 2025 — Institute of Materials Research in Westmere clarified community grants. a change affecting only a limited set of neighborhoods.",0
Some posts suggest Election Integrity Commission manipulated weather advisories in Northbridge. The claim cites several posts.,1
"[Nov 18, 2025] Officials from City Health Council in Brighton Hollow addressed transport delays during a briefing and cited a meeting transcript. Key figure: 34%.",0
"Transit Oversight Board in Silverhaven on Oct 9, 2025 corrected misinformation about budget revisions, noting a scheduled maintenance window between 01:00 and 04:00 local time. The correction cites a published dataset.",0
"allegedly, Redwood Bay may be hiding details about local policy updates. Source: a forwarded message.",1
"supposedly, Kingswell may be hiding details about local policy updates. Source: a circulating document.",1
"[Nov 18, 2025] Sources suggest Budget Review Panel in Pineford quietly altered water quality reporting; according to an update. The change was mentioned in a published dataset.",1
Some posts suggest Harbor Transport Authority manipulated water quality reporting in Arbor City. The claim cites a screenshot shared online.,1
"Several posts claim Civic Data Office in Arbor City changed transport delays on Jul 2, 2025; in a short statement. The posts reference a quarterly update.",1
Some posts suggest Center for Digital Trust manipulated cybersecurity drills in Eastport. The claim cites an unsourced thread.,1
allegedly the numbers are fake—Public Safety Bureau is manipulating cybersecurity drills in Westmere. I saw an unsourced thread.,1
"Several posts claim Metropolitan Utilities Agency in Brighton Hollow changed public works projects on Nov 18, 2025; in a new report. The posts reference a public statement.",1
"Public Safety Bureau in Pineford allegedly revised weather advisories on Dec 3, 2025. A summary circulating online cites an internal bulletin, but no official link is provided.",1
"it seems, Silverhaven may be hiding details about water quality reporting. Source: a screenshot shared online.",1
Some posts suggest City Health Council manipulated power grid maintenance in Kingswell. The claim cites a forwarded message.,1
"Quick note (Dec 3, 2025): Transit Oversight Board in Eastport posted a published dataset about budget revisions. an updated FAQ clarifying the earlier announcement.",0
"Quick note (Jul 2, 2025): Center for Digital Trust in Northbridge posted a technical note about water quality reporting. an updated FAQ clarifying the earlier announcement.",0
"Harbor Transport Authority in Silverhaven on Dec 3, 2025 corrected misinformation about cybersecurity drills, noting a revised eligibility rule for a small community grant program. The correction cites a signed memo.",0
A report shared online claims power grid maintenance in Silverhaven was manipulated by Election Integrity Commission; as part of routine operations. It references a recorded briefing without verification.,1
"[Jun 11, 2025] Civic Data Office in Arbor City said a circulating claim about water quality reporting is false; in a short statement. It referenced a published dataset.",0
"[May 6, 2025] Budget Review Panel in Lakehurst said a circulating claim about water quality reporting is false; in a follow-up. It referenced a published dataset.",0
"[Nov 18, 2025] Harbor Transport Authority published a summary for Northbridge on weather advisories based on an audited report; in an earlier notice.",0
"[Dec 3, 2025] Officials from Harbor Transport Authority in Kingswell addressed weather advisories during a briefing and cited a technical note. Key figure: 24%.",0
"Institute of Materials Research in Brighton Hollow allegedly revised community grants on Oct 9, 2025. A summary circulating online cites an audited report, but no official link is provided.",1
Some posts suggest Center for Digital Trust manipulated cybersecurity drills in Northbridge. The claim cites a screenshot shared online.,1
an unsourced thread claims Institute of Materials Research influenced weather advisories in Lakehurst; in a new report.,1
"Institute of Materials Research in Kingswell on Nov 18, 2025 corrected misinformation about cybersecurity drills, noting a change affecting only a limited set of neighborhoods. The correction cites a quarterly update.",0
"After rumors about power grid maintenance spread, Budget Review Panel in Redwood Bay stated on Oct 9, 2025 that the claim was inaccurate and provided a public statement.",0
unverified accounts claims Center for Digital Trust influenced water quality reporting in Eastport; in an earlier notice.,1
"Institute of Materials Research in Northbridge issued a signed memo about budget revisions on Sep 27, 2025. The notice describes a temporary reroute affecting three routes and two stops.",0
a screenshot shared online claims Metropolitan Utilities Agency influenced water quality reporting in Redwood Bay; in a follow-up.,1
